6048053416|AP|Voda
7260875077|AP|Airtel
8014938924|AP|BSNL
9490324906|AP|Voda
8719588240|AP|Jio
7954383321|AP|Jio
7765495174|AP|BSNL
8929978190|AP|Voda
6916836502|AP|Jio
6217698893|AP|BSNL
7778638935|AP|BSNL
9505951071|WB|Voda
7955516652|WB|Voda
7593845881|WB|Voda
6952179443|WB|Jio
7134067363|WB|Jio
9884516644|WB|Voda
8926025585|WB|Airtel
8254627099|WB|Airtel
6553980065|WB|BSNL
8860316304|BR|BSNL
6645951148|BR|Voda
8929251834|BR|BSNL
7450061834|BR|Airtel
9920809279|BR|BSNL
6727047808|BR|Jio
8561379802|BR|Airtel
9682486956|BR|Voda
9061562074|BR|Voda
9576964423|BR|Voda
6209011016|BR|Jio
6993709009|BR|Jio
8715049544|BR|Jio
9649911016|RJ|Jio
9403795495|RJ|Voda
9014895885|RJ|Jio
6193661325|RJ|BSNL
7202802796|RJ|Airtel
8994339440|RJ|Jio
6159211618|RJ|BSNL
7471677726|RJ|Voda
8455465429|RJ|Voda
9796166973|RJ|Voda
9771637724|RJ|BSNL
8778484685|GJ|BSNL
7611176565|GJ|Voda
9511714955|GJ|Jio
9680188878|GJ|Airtel
6794596519|GJ|Voda
9927400752|GJ|Jio
8707406734|GJ|BSNL
6871909287|GJ|Airtel
6560970308|GJ|Airtel
8993141672|GJ|Airtel
7714192879|GJ|Jio
9790728673|JK|BSNL
6567354452|JK|BSNL
6207674616|JK|Voda
6735855290|JK|BSNL
6174928432|JK|Airtel
6726671592|JK|BSNL
7814997235|JK|Jio
6489973709|JK|Jio
6876564028|JK|BSNL
6582901764|JK|Voda
6743807668|JK|Airtel
8170031181|PB|Voda
8204908532|PB|Voda
8611076994|PB|Voda
7355438936|PB|Jio
7084768537|PB|BSNL
9319772193|PB|Jio
8339758709|PB|Airtel
7215827142|PB|BSNL
6205146498|NE|BSNL
9430107993|NE|Jio
8724567271|NE|Voda
9414620686|NE|Jio
6554718899|NE|BSNL
7844007301|NE|Airtel
7487332623|NE|Airtel
7068281732|NE|Airtel
6169432064|NE|BSNL
8538805847|NE|Airtel
8911735361|NE|BSNL
7360777811|OD|BSNL
6877052797|OD|Jio
7608162146|OD|BSNL
7119670099|OD|Jio
8398754767|OD|Jio
6547638103|OD|Voda
6747882555|OD|Airtel
9112452218|OD|BSNL
6771350103|OD|Jio
9177015860|OD|Jio
9267226233|OD|BSNL
6056158220|OD|Voda
6479190876|OD|Jio
8172836271|OD|Airtel
9482946929|TN|Airtel
9179068827|TN|BSNL
7831522404|TN|Airtel
8318936877|TN|BSNL
7710526561|TN|BSNL
6393002627|TN|BSNL
8094905359|TN|Jio
7593777000|TN|Voda
8776587580|KR|Jio
6304105704|KR|Voda
9137295218|KR|Airtel
6967315260|KR|Jio
6156482824|KR|BSNL
6383269212|KR|Voda
9913866529|KR|Jio
9696747078|KR|Airtel
6846109074|MP|BSNL
6394867426|MP|Airtel
7538032351|MP|Airtel
6943570606|MP|BSNL
8127721137|MP|BSNL
7581097751|MP|BSNL
9526267596|MP|Voda
9166093119|MP|Airtel
8008102370|MP|Jio
7280418158|MP|Voda
7913772379|MP|Voda
7334875664|MP|Jio
9893563817|MP|Jio
6845335754|MP|Airtel
6607830716|KTK|Airtel
9486685776|KTK|Voda
6023284435|KTK|BSNL
9662150507|KTK|Voda
7716987094|KTK|BSNL
8765521588|KTK|Jio
8434650185|KTK|Jio
9678908732|KTK|Jio
9321218952|KTK|Voda
6690364979|KTK|Airtel
9437320421|DL|Airtel
9022144503|DL|BSNL
7013298400|DL|Voda
9131870647|DL|Voda
7020887808|DL|BSNL
8892548060|DL|Voda
8528266841|DL|Jio
8373109776|DL|Airtel
8022959204|DL|Voda
9328148558|DL|Airtel
9607619441|DL|Airtel
7846878289|DL|BSNL
9928116022|DL|Airtel
6349862322|DL|Airtel
9466188171|UPE|Jio
6640993112|UPE|Voda
9382406509|UPE|Voda
8599030362|UPE|Airtel
7609393743|UPE|Airtel
6095171267|UPE|Airtel
7011582724|UPE|BSNL
7028300710|UPE|Airtel
6289684452|UPE|Voda
6169920055|UPE|Voda
6812116631|UPE|BSNL
6182669977|UPE|Jio
9678307934|UPE|BSNL
8057328900|UPW|Jio
6995990657|UPW|BSNL
7170622448|UPW|BSNL
8364612251|UPW|Airtel
8085286335|UPW|Voda
8613867773|UPW|BSNL
6622159789|UPW|Jio
9285464331|UPW|Airtel
8301858328|UPW|Voda
7404324291|HP|Airtel
9169938868|HP|BSNL
9347773022|HP|BSNL
7498740861|HP|BSNL
7642020984|HP|Jio
9622909026|HP|Voda
9251818054|HP|Airtel
8179405339|HP|Voda
7730556086|HP|Voda
8729943029|HR|Jio
7675444944|HR|Voda
9422025065|HR|Voda
9021925069|HR|Jio
7052159160|HR|Jio
6853272086|HR|Airtel
6534795363|HR|Jio
7304636310|HR|Voda
8350056578|HR|BSNL
9135672459|HR|Airtel
7041803117|HR|Jio
9751367976|HR|Jio
6002846113|HR|Airtel
9607338579|HR|Airtel
7640021714|HR|Jio
7447999584|HR|BSNL
